C:\Users\Lenovo\Desktop\trainingdata\IMG\center_2019_07_02_01_58_39_598.jpg,C:\Users\Lenovo\Desktop\trainingdata\IMG\left_2019_07_02_01_58_39_598.jpg,C:\Users\Lenovo\Desktop\trainingdata\IMG\right_2019_07_02_01_58_39_598.jpg,0,0,0,1.812584E-05
C:\Users\Lenovo\Desktop\trainingdata\IMG\center_2019_07_02_01_58_39_727.jpg,C:\Users\Lenovo\Desktop\trainingdata\IMG\left_2019_07_02_01_58_39_727.jpg,C:\Users\Lenovo\Desktop\trainingdata\IMG\right_2019_07_02_01_58_39_727.jpg,0,0.3858482,0,0.5024109
C:\Users\Lenovo\Desktop\trainingdata\IMG\center_2019_07_02_01_58_39_839.jpg,C:\Users\Lenovo\Desktop\trainingdata\IMG\left_2019_07_02_01_58_39_839.jpg,C:\Users\Lenovo\Desktop\trainingdata\IMG\right_2019_07_02_01_58_39_839.jpg,0,0.7072902,0,1.157815
C:\Users\Lenovo\Desktop\trainingdata\IMG\center_2019_07_02_01_58_39_957.jpg,C:\Users\Lenovo\Desktop\trainingdata\IMG\left_2019_07_02_01_58_39_957.jpg,C:\Users\Lenovo\Desktop\trainingdata\IMG\right_2019_07_02_01_58_39_957.jpg,0,1,0,2.492193
C:\Users\Lenovo\Desktop\trainingdata\IMG\center_2019_07_02_01_58_40_072.jpg,C:\Users\Lenovo\Desktop\trainingdata\IMG\left_2019_07_02_01_58_40_072.jpg,C:\Users\Lenovo\Desktop\trainingdata\IMG\right_2019_07_02_01_58_40_072.jpg,0,1,0,3.904664
C:\Users\Lenovo\Desktop\trainingdata\IMG\center_2019_07_02_01_58_40_191.jpg,C:\Users\Lenovo\Desktop\trainingdata\IMG\left_2019_07_02_01_58_40_191.jpg,C:\Users\Lenovo\Desktop\trainingdata\IMG\right_2019_07_02_01_58_40_191.jpg,0,1,0,5.303843
C:\Users\Lenovo\Desktop\trainingdata\IMG\center_2019_07_02_01_58_40_311.jpg,C:\Users\Lenovo\Desktop\trainingdata\IMG\left_2019_07_02_01_58_40_311.jpg,C:\Users\Lenovo\Desktop\trainingdata\IMG\right_2019_07_02_01_58_40_311.jpg,0,1,0,6.686246
C:\Users\Lenovo\Desktop\trainingdata\IMG\center_2019_07_02_01_58_40_429.jpg,C:\Users\Lenovo\Desktop\trainingdata\IMG\left_2019_07_02_01_58_40_429.jpg,C:\Users\Lenovo\Desktop\trainingdata\IMG\right_2019_07_02_01_58_40_429.jpg,0,1,0,8.052565
C:\Users\Lenovo\Desktop\trainingdata\IMG\center_2019_07_02_01_58_40_546.jpg,C:\Users\Lenovo\Desktop\trainingdata\IMG\left_2019_07_02_01_58_40_546.jpg,C:\Users\Lenovo\Desktop\trainingdata\IMG\right_2019_07_02_01_58_40_546.jpg,0,1,0,9.402963
C:\Users\Lenovo\Desktop\trainingdata\IMG\center_2019_07_02_01_58_40_668.jpg,C:\Users\Lenovo\Desktop\trainingdata\IMG\left_2019_07_02_01_58_40_668.jpg,C:\Users\Lenovo\Desktop\trainingdata\IMG\right_2019_07_02_01_58_40_668.jpg,-0.15,0.6396229,0,10.3709
C:\Users\Lenovo\Desktop\trainingdata\IMG\center_2019_07_02_01_58_40_788.jpg,C:\Users\Lenovo\Desktop\trainingdata\IMG\left_2019_07_02_01_58_40_788.jpg,C:\Users\Lenovo\Desktop\trainingdata\IMG\right_2019_07_02_01_58_40_788.jpg,-0.45,0.2781271,0,10.74905
C:\Users\Lenovo\Desktop\trainingdata\IMG\center_2019_07_02_01_58_40_906.jpg,C:\Users\Lenovo\Desktop\trainingdata\IMG\left_2019_07_02_01_58_40_906.jpg,C:\Users\Lenovo\Desktop\trainingdata\IMG\right_2019_07_02_01_58_40_906.jpg,-0.7500002,0,0,10.59416
C:\Users\Lenovo\Desktop\trainingdata\IMG\center_2019_07_02_01_58_41_025.jpg,C:\Users\Lenovo\Desktop\trainingdata\IMG\left_2019_07_02_01_58_41_025.jpg,C:\Users\Lenovo\Desktop\trainingdata\IMG\right_2019_07_02_01_58_41_025.jpg,0,0,0,10.37879
C:\Users\Lenovo\Desktop\trainingdata\IMG\center_2019_07_02_01_58_41_147.jpg,C:\Users\Lenovo\Desktop\trainingdata\IMG\left_2019_07_02_01_58_41_147.jpg,C:\Users\Lenovo\Desktop\trainingdata\IMG\right_2019_07_02_01_58_41_147.jpg,0,0,0,10.25076
C:\Users\Lenovo\Desktop\trainingdata\IMG\center_2019_07_02_01_58_41_266.jpg,C:\Users\Lenovo\Desktop\trainingdata\IMG\left_2019_07_02_01_58_41_266.jpg,C:\Users\Lenovo\Desktop\trainingdata\IMG\right_2019_07_02_01_58_41_266.jpg,0,0,0,10.12729
C:\Users\Lenovo\Desktop\trainingdata\IMG\center_2019_07_02_01_58_41_383.jpg,C:\Users\Lenovo\Desktop\trainingdata\IMG\left_2019_07_02_01_58_41_383.jpg,C:\Users\Lenovo\Desktop\trainingdata\IMG\right_2019_07_02_01_58_41_383.jpg,0,0,0,10.00543
C:\Users\Lenovo\Desktop\trainingdata\IMG\center_2019_07_02_01_58_41_504.jpg,C:\Users\Lenovo\Desktop\trainingdata\IMG\left_2019_07_02_01_58_41_504.jpg,C:\Users\Lenovo\Desktop\trainingdata\IMG\right_2019_07_02_01_58_41_504.jpg,0,0,0,9.885036
C:\Users\Lenovo\Desktop\trainingdata\IMG\center_2019_07_02_01_58_41_629.jpg,C:\Users\Lenovo\Desktop\trainingdata\IMG\left_2019_07_02_01_58_41_629.jpg,C:\Users\Lenovo\Desktop\trainingdata\IMG\right_2019_07_02_01_58_41_629.jpg,-0.3,0,0,9.738595
C:\Users\Lenovo\Desktop\trainingdata\IMG\center_2019_07_02_01_58_41_743.jpg,C:\Users\Lenovo\Desktop\trainingdata\IMG\left_2019_07_02_01_58_41_743.jpg,C:\Users\Lenovo\Desktop\trainingdata\IMG\right_2019_07_02_01_58_41_743.jpg,-0.6000001,0,0,9.534417
C:\Users\Lenovo\Desktop\trainingdata\IMG\center_2019_07_02_01_58_41_864.jpg,C:\Users\Lenovo\Desktop\trainingdata\IMG\left_2019_07_02_01_58_41_864.jpg,C:\Users\Lenovo\Desktop\trainingdata\IMG\right_2019_07_02_01_58_41_864.jpg,-0.9000002,0,0,9.277184
C:\Users\Lenovo\Desktop\trainingdata\IMG\center_2019_07_02_01_58_41_985.jpg,C:\Users\Lenovo\Desktop\trainingdata\IMG\left_2019_07_02_01_58_41_985.jpg,C:\Users\Lenovo\Desktop\trainingdata\IMG\right_2019_07_02_01_58_41_985.jpg,-1,0,0,9.038897
C:\Users\Lenovo\Desktop\trainingdata\IMG\center_2019_07_02_01_58_42_108.jpg,C:\Users\Lenovo\Desktop\trainingdata\IMG\left_2019_07_02_01_58_42_108.jpg,C:\Users\Lenovo\Desktop\trainingdata\IMG\right_2019_07_02_01_58_42_108.jpg,0,0,0,8.75533
C:\Users\Lenovo\Desktop\trainingdata\IMG\center_2019_07_02_01_58_42_229.jpg,C:\Users\Lenovo\Desktop\trainingdata\IMG\left_2019_07_02_01_58_42_229.jpg,C:\Users\Lenovo\Desktop\trainingdata\IMG\right_2019_07_02_01_58_42_229.jpg,0,0,0,8.577345
C:\Users\Lenovo\Desktop\trainingdata\IMG\center_2019_07_02_01_58_42_350.jpg,C:\Users\Lenovo\Desktop\trainingdata\IMG\left_2019_07_02_01_58_42_350.jpg,C:\Users\Lenovo\Desktop\trainingdata\IMG\right_2019_07_02_01_58_42_350.jpg,0,0,0,8.472633
C:\Users\Lenovo\Desktop\trainingdata\IMG\center_2019_07_02_01_58_42_472.jpg,C:\Users\Lenovo\Desktop\trainingdata\IMG\left_2019_07_02_01_58_42_472.jpg,C:\Users\Lenovo\Desktop\trainingdata\IMG\right_2019_07_02_01_58_42_472.jpg,0,0,0,8.370669
C:\Users\Lenovo\Desktop\trainingdata\IMG\center_2019_07_02_01_58_42_590.jpg,C:\Users\Lenovo\Desktop\trainingdata\IMG\left_2019_07_02_01_58_42_590.jpg,C:\Users\Lenovo\Desktop\trainingdata\IMG\right_2019_07_02_01_58_42_590.jpg,0,0.357137,0,8.634958
C:\Users\Lenovo\Desktop\trainingdata\IMG\center_2019_07_02_01_58_42_712.jpg,C:\Users\Lenovo\Desktop\trainingdata\IMG\left_2019_07_02_01_58_42_712.jpg,C:\Users\Lenovo\Desktop\trainingdata\IMG\right_2019_07_02_01_58_42_712.jpg,0,0.7207158,0,9.416157
C:\Users\Lenovo\Desktop\trainingdata\IMG\center_2019_07_02_01_58_42_830.jpg,C:\Users\Lenovo\Desktop\trainingdata\IMG\left_2019_07_02_01_58_42_830.jpg,C:\Users\Lenovo\Desktop\trainingdata\IMG\right_2019_07_02_01_58_42_830.jpg,0,1,0,10.654
C:\Users\Lenovo\Desktop\trainingdata\IMG\center_2019_07_02_01_58_42_950.jpg,C:\Users\Lenovo\Desktop\trainingdata\IMG\left_2019_07_02_01_58_42_950.jpg,C:\Users\Lenovo\Desktop\trainingdata\IMG\right_2019_07_02_01_58_42_950.jpg,0,1,0,12.10233
C:\Users\Lenovo\Desktop\trainingdata\IMG\center_2019_07_02_01_58_43_068.jpg,C:\Users\Lenovo\Desktop\trainingdata\IMG\left_2019_07_02_01_58_43_068.jpg,C:\Users\Lenovo\Desktop\trainingdata\IMG\right_2019_07_02_01_58_43_068.jpg,0,1,0,13.15437
C:\Users\Lenovo\Desktop\trainingdata\IMG\center_2019_07_02_01_58_43_187.jpg,C:\Users\Lenovo\Desktop\trainingdata\IMG\left_2019_07_02_01_58_43_187.jpg,C:\Users\Lenovo\Desktop\trainingdata\IMG\right_2019_07_02_01_58_43_187.jpg,0,1,0,14.67772
C:\Users\Lenovo\Desktop\trainingdata\IMG\center_2019_07_02_01_58_43_308.jpg,C:\Users\Lenovo\Desktop\trainingdata\IMG\left_2019_07_02_01_58_43_308.jpg,C:\Users\Lenovo\Desktop\trainingdata\IMG\right_2019_07_02_01_58_43_308.jpg,0,0.8140997,0,15.84607
C:\Users\Lenovo\Desktop\trainingdata\IMG\center_2019_07_02_01_58_43_433.jpg,C:\Users\Lenovo\Desktop\trainingdata\IMG\left_2019_07_02_01_58_43_433.jpg,C:\Users\Lenovo\Desktop\trainingdata\IMG\right_2019_07_02_01_58_43_433.jpg,-0.3,0.4564755,0,16.50518
C:\Users\Lenovo\Desktop\trainingdata\IMG\center_2019_07_02_01_58_43_552.jpg,C:\Users\Lenovo\Desktop\trainingdata\IMG\left_2019_07_02_01_58_43_552.jpg,C:\Users\Lenovo\Desktop\trainingdata\IMG\right_2019_07_02_01_58_43_552.jpg,-0.6000001,0.1005784,0,16.49548
C:\Users\Lenovo\Desktop\trainingdata\IMG\center_2019_07_02_01_58_43_666.jpg,C:\Users\Lenovo\Desktop\trainingdata\IMG\left_2019_07_02_01_58_43_666.jpg,C:\Users\Lenovo\Desktop\trainingdata\IMG\right_2019_07_02_01_58_43_666.jpg,-0.9000002,0,0,16.08577
C:\Users\Lenovo\Desktop\trainingdata\IMG\center_2019_07_02_01_58_43_793.jpg,C:\Users\Lenovo\Desktop\trainingdata\IMG\left_2019_07_02_01_58_43_793.jpg,C:\Users\Lenovo\Desktop\trainingdata\IMG\right_2019_07_02_01_58_43_793.jpg,0,0,0,15.67105
C:\Users\Lenovo\Desktop\trainingdata\IMG\center_2019_07_02_01_58_43_911.jpg,C:\Users\Lenovo\Desktop\trainingdata\IMG\left_2019_07_02_01_58_43_911.jpg,C:\Users\Lenovo\Desktop\trainingdata\IMG\right_2019_07_02_01_58_43_911.jpg,0,0,0,15.43009
C:\Users\Lenovo\Desktop\trainingdata\IMG\center_2019_07_02_01_58_44_031.jpg,C:\Users\Lenovo\Desktop\trainingdata\IMG\left_2019_07_02_01_58_44_031.jpg,C:\Users\Lenovo\Desktop\trainingdata\IMG\right_2019_07_02_01_58_44_031.jpg,0,0,0,15.24925
C:\Users\Lenovo\Desktop\trainingdata\IMG\center_2019_07_02_01_58_44_148.jpg,C:\Users\Lenovo\Desktop\trainingdata\IMG\left_2019_07_02_01_58_44_148.jpg,C:\Users\Lenovo\Desktop\trainingdata\IMG\right_2019_07_02_01_58_44_148.jpg,0,0,0,15.09094
C:\Users\Lenovo\Desktop\trainingdata\IMG\center_2019_07_02_01_58_44_270.jpg,C:\Users\Lenovo\Desktop\trainingdata\IMG\left_2019_07_02_01_58_44_270.jpg,C:\Users\Lenovo\Desktop\trainingdata\IMG\right_2019_07_02_01_58_44_270.jpg,0,0,0,14.9026
C:\Users\Lenovo\Desktop\trainingdata\IMG\center_2019_07_02_01_58_44_394.jpg,C:\Users\Lenovo\Desktop\trainingdata\IMG\left_2019_07_02_01_58_44_394.jpg,C:\Users\Lenovo\Desktop\trainingdata\IMG\right_2019_07_02_01_58_44_394.jpg,0,0,0,14.73967
C:\Users\Lenovo\Desktop\trainingdata\IMG\center_2019_07_02_01_58_44_510.jpg,C:\Users\Lenovo\Desktop\trainingdata\IMG\left_2019_07_02_01_58_44_510.jpg,C:\Users\Lenovo\Desktop\trainingdata\IMG\right_2019_07_02_01_58_44_510.jpg,0,0,0,14.54454
C:\Users\Lenovo\Desktop\trainingdata\IMG\center_2019_07_02_01_58_44_624.jpg,C:\Users\Lenovo\Desktop\trainingdata\IMG\left_2019_07_02_01_58_44_624.jpg,C:\Users\Lenovo\Desktop\trainingdata\IMG\right_2019_07_02_01_58_44_624.jpg,0,0.3478271,0,14.07996
C:\Users\Lenovo\Desktop\trainingdata\IMG\center_2019_07_02_01_58_44_741.jpg,C:\Users\Lenovo\Desktop\trainingdata\IMG\left_2019_07_02_01_58_44_741.jpg,C:\Users\Lenovo\Desktop\trainingdata\IMG\right_2019_07_02_01_58_44_741.jpg,0,0.7012743,0,15.13338
C:\Users\Lenovo\Desktop\trainingdata\IMG\center_2019_07_02_01_58_44_853.jpg,C:\Users\Lenovo\Desktop\trainingdata\IMG\left_2019_07_02_01_58_44_853.jpg,C:\Users\Lenovo\Desktop\trainingdata\IMG\right_2019_07_02_01_58_44_853.jpg,0,1,0,16.3005
C:\Users\Lenovo\Desktop\trainingdata\IMG\center_2019_07_02_01_58_44_968.jpg,C:\Users\Lenovo\Desktop\trainingdata\IMG\left_2019_07_02_01_58_44_968.jpg,C:\Users\Lenovo\Desktop\trainingdata\IMG\right_2019_07_02_01_58_44_968.jpg,0,1,0,17.58022
C:\Users\Lenovo\Desktop\trainingdata\IMG\center_2019_07_02_01_58_45_086.jpg,C:\Users\Lenovo\Desktop\trainingdata\IMG\left_2019_07_02_01_58_45_086.jpg,C:\Users\Lenovo\Desktop\trainingdata\IMG\right_2019_07_02_01_58_45_086.jpg,0,1,0,18.8178
C:\Users\Lenovo\Desktop\trainingdata\IMG\center_2019_07_02_01_58_45_200.jpg,C:\Users\Lenovo\Desktop\trainingdata\IMG\left_2019_07_02_01_58_45_200.jpg,C:\Users\Lenovo\Desktop\trainingdata\IMG\right_2019_07_02_01_58_45_200.jpg,0,1,0,19.70642
C:\Users\Lenovo\Desktop\trainingdata\IMG\center_2019_07_02_01_58_45_319.jpg,C:\Users\Lenovo\Desktop\trainingdata\IMG\left_2019_07_02_01_58_45_319.jpg,C:\Users\Lenovo\Desktop\trainingdata\IMG\right_2019_07_02_01_58_45_319.jpg,0,0.8226526,0,20.84133
C:\Users\Lenovo\Desktop\trainingdata\IMG\center_2019_07_02_01_58_45_432.jpg,C:\Users\Lenovo\Desktop\trainingdata\IMG\left_2019_07_02_01_58_45_432.jpg,C:\Users\Lenovo\Desktop\trainingdata\IMG\right_2019_07_02_01_58_45_432.jpg,0,0.4804806,0,21.45185
C:\Users\Lenovo\Desktop\trainingdata\IMG\center_2019_07_02_01_58_45_548.jpg,C:\Users\Lenovo\Desktop\trainingdata\IMG\left_2019_07_02_01_58_45_548.jpg,C:\Users\Lenovo\Desktop\trainingdata\IMG\right_2019_07_02_01_58_45_548.jpg,0,0.1354345,0,21.53435
C:\Users\Lenovo\Desktop\trainingdata\IMG\center_2019_07_02_01_58_45_664.jpg,C:\Users\Lenovo\Desktop\trainingdata\IMG\left_2019_07_02_01_58_45_664.jpg,C:\Users\Lenovo\Desktop\trainingdata\IMG\right_2019_07_02_01_58_45_664.jpg,-0.15,0,0,21.18874
C:\Users\Lenovo\Desktop\trainingdata\IMG\center_2019_07_02_01_58_45_780.jpg,C:\Users\Lenovo\Desktop\trainingdata\IMG\left_2019_07_02_01_58_45_780.jpg,C:\Users\Lenovo\Desktop\trainingdata\IMG\right_2019_07_02_01_58_45_780.jpg,-0.4,0,0,21.16789
C:\Users\Lenovo\Desktop\trainingdata\IMG\center_2019_07_02_01_58_45_902.jpg,C:\Users\Lenovo\Desktop\trainingdata\IMG\left_2019_07_02_01_58_45_902.jpg,C:\Users\Lenovo\Desktop\trainingdata\IMG\right_2019_07_02_01_58_45_902.jpg,-0.7500002,0,0,20.34683
C:\Users\Lenovo\Desktop\trainingdata\IMG\center_2019_07_02_01_58_45_971.jpg,C:\Users\Lenovo\Desktop\trainingdata\IMG\left_2019_07_02_01_58_45_971.jpg,C:\Users\Lenovo\Desktop\trainingdata\IMG\right_2019_07_02_01_58_45_971.jpg,-0.9000002,0,0,20.28298
C:\Users\Lenovo\Desktop\trainingdata\IMG\center_2019_07_02_01_58_46_075.jpg,C:\Users\Lenovo\Desktop\trainingdata\IMG\left_2019_07_02_01_58_46_075.jpg,C:\Users\Lenovo\Desktop\trainingdata\IMG\right_2019_07_02_01_58_46_075.jpg,0,0,0,19.65862
C:\Users\Lenovo\Desktop\trainingdata\IMG\center_2019_07_02_01_58_46_192.jpg,C:\Users\Lenovo\Desktop\trainingdata\IMG\left_2019_07_02_01_58_46_192.jpg,C:\Users\Lenovo\Desktop\trainingdata\IMG\right_2019_07_02_01_58_46_192.jpg,0,0,0,19.24255
C:\Users\Lenovo\Desktop\trainingdata\IMG\center_2019_07_02_01_58_46_311.jpg,C:\Users\Lenovo\Desktop\trainingdata\IMG\left_2019_07_02_01_58_46_311.jpg,C:\Users\Lenovo\Desktop\trainingdata\IMG\right_2019_07_02_01_58_46_311.jpg,0,0,0,18.96568
C:\Users\Lenovo\Desktop\trainingdata\IMG\center_2019_07_02_01_58_46_429.jpg,C:\Users\Lenovo\Desktop\trainingdata\IMG\left_2019_07_02_01_58_46_429.jpg,C:\Users\Lenovo\Desktop\trainingdata\IMG\right_2019_07_02_01_58_46_429.jpg,0,0,0,18.7185
C:\Users\Lenovo\Desktop\trainingdata\IMG\center_2019_07_02_01_58_46_547.jpg,C:\Users\Lenovo\Desktop\trainingdata\IMG\left_2019_07_02_01_58_46_547.jpg,C:\Users\Lenovo\Desktop\trainingdata\IMG\right_2019_07_02_01_58_46_547.jpg,0,0,0,18.46724
C:\Users\Lenovo\Desktop\trainingdata\IMG\center_2019_07_02_01_58_46_665.jpg,C:\Users\Lenovo\Desktop\trainingdata\IMG\left_2019_07_02_01_58_46_665.jpg,C:\Users\Lenovo\Desktop\trainingdata\IMG\right_2019_07_02_01_58_46_665.jpg,0,0,0,18.23069
C:\Users\Lenovo\Desktop\trainingdata\IMG\center_2019_07_02_01_58_46_783.jpg,C:\Users\Lenovo\Desktop\trainingdata\IMG\left_2019_07_02_01_58_46_783.jpg,C:\Users\Lenovo\Desktop\trainingdata\IMG\right_2019_07_02_01_58_46_783.jpg,0,0,0,18.00074
C:\Users\Lenovo\Desktop\trainingdata\IMG\center_2019_07_02_01_58_46_900.jpg,C:\Users\Lenovo\Desktop\trainingdata\IMG\left_2019_07_02_01_58_46_900.jpg,C:\Users\Lenovo\Desktop\trainingdata\IMG\right_2019_07_02_01_58_46_900.jpg,-0.25,0,0,18.2836
C:\Users\Lenovo\Desktop\trainingdata\IMG\center_2019_07_02_01_58_47_019.jpg,C:\Users\Lenovo\Desktop\trainingdata\IMG\left_2019_07_02_01_58_47_019.jpg,C:\Users\Lenovo\Desktop\trainingdata\IMG\right_2019_07_02_01_58_47_019.jpg,-0.5500001,0,0,17.91948
C:\Users\Lenovo\Desktop\trainingdata\IMG\center_2019_07_02_01_58_47_136.jpg,C:\Users\Lenovo\Desktop\trainingdata\IMG\left_2019_07_02_01_58_47_136.jpg,C:\Users\Lenovo\Desktop\trainingdata\IMG\right_2019_07_02_01_58_47_136.jpg,-0.8500001,0,0,17.45721
C:\Users\Lenovo\Desktop\trainingdata\IMG\center_2019_07_02_01_58_47_258.jpg,C:\Users\Lenovo\Desktop\trainingdata\IMG\left_2019_07_02_01_58_47_258.jpg,C:\Users\Lenovo\Desktop\trainingdata\IMG\right_2019_07_02_01_58_47_258.jpg,0,0,0,17.16489
C:\Users\Lenovo\Desktop\trainingdata\IMG\center_2019_07_02_01_58_47_376.jpg,C:\Users\Lenovo\Desktop\trainingdata\IMG\left_2019_07_02_01_58_47_376.jpg,C:\Users\Lenovo\Desktop\trainingdata\IMG\right_2019_07_02_01_58_47_376.jpg,0,0,0,16.96961
C:\Users\Lenovo\Desktop\trainingdata\IMG\center_2019_07_02_01_58_47_504.jpg,C:\Users\Lenovo\Desktop\trainingdata\IMG\left_2019_07_02_01_58_47_504.jpg,C:\Users\Lenovo\Desktop\trainingdata\IMG\right_2019_07_02_01_58_47_504.jpg,0,0,0,16.76773
C:\Users\Lenovo\Desktop\trainingdata\IMG\center_2019_07_02_01_58_47_624.jpg,C:\Users\Lenovo\Desktop\trainingdata\IMG\left_2019_07_02_01_58_47_624.jpg,C:\Users\Lenovo\Desktop\trainingdata\IMG\right_2019_07_02_01_58_47_624.jpg,0,0,0,16.57219
C:\Users\Lenovo\Desktop\trainingdata\IMG\center_2019_07_02_01_58_47_744.jpg,C:\Users\Lenovo\Desktop\trainingdata\IMG\left_2019_07_02_01_58_47_744.jpg,C:\Users\Lenovo\Desktop\trainingdata\IMG\right_2019_07_02_01_58_47_744.jpg,0,0,0,16.3753
C:\Users\Lenovo\Desktop\trainingdata\IMG\center_2019_07_02_01_58_47_861.jpg,C:\Users\Lenovo\Desktop\trainingdata\IMG\left_2019_07_02_01_58_47_861.jpg,C:\Users\Lenovo\Desktop\trainingdata\IMG\right_2019_07_02_01_58_47_861.jpg,0,0,0,16.18257
C:\Users\Lenovo\Desktop\trainingdata\IMG\center_2019_07_02_01_58_47_980.jpg,C:\Users\Lenovo\Desktop\trainingdata\IMG\left_2019_07_02_01_58_47_980.jpg,C:\Users\Lenovo\Desktop\trainingdata\IMG\right_2019_07_02_01_58_47_980.jpg,0,0,0,15.98839
C:\Users\Lenovo\Desktop\trainingdata\IMG\center_2019_07_02_01_58_48_100.jpg,C:\Users\Lenovo\Desktop\trainingdata\IMG\left_2019_07_02_01_58_48_100.jpg,C:\Users\Lenovo\Desktop\trainingdata\IMG\right_2019_07_02_01_58_48_100.jpg,0,0,0,15.79771
C:\Users\Lenovo\Desktop\trainingdata\IMG\center_2019_07_02_01_58_48_223.jpg,C:\Users\Lenovo\Desktop\trainingdata\IMG\left_2019_07_02_01_58_48_223.jpg,C:\Users\Lenovo\Desktop\trainingdata\IMG\right_2019_07_02_01_58_48_223.jpg,0,0,0,15.6104
C:\Users\Lenovo\Desktop\trainingdata\IMG\center_2019_07_02_01_58_48_342.jpg,C:\Users\Lenovo\Desktop\trainingdata\IMG\left_2019_07_02_01_58_48_342.jpg,C:\Users\Lenovo\Desktop\trainingdata\IMG\right_2019_07_02_01_58_48_342.jpg,0,0.3596483,0,15.68757
C:\Users\Lenovo\Desktop\trainingdata\IMG\center_2019_07_02_01_58_48_456.jpg,C:\Users\Lenovo\Desktop\trainingdata\IMG\left_2019_07_02_01_58_48_456.jpg,C:\Users\Lenovo\Desktop\trainingdata\IMG\right_2019_07_02_01_58_48_456.jpg,0,0.7309736,0,16.33747
C:\Users\Lenovo\Desktop\trainingdata\IMG\center_2019_07_02_01_58_48_577.jpg,C:\Users\Lenovo\Desktop\trainingdata\IMG\left_2019_07_02_01_58_48_577.jpg,C:\Users\Lenovo\Desktop\trainingdata\IMG\right_2019_07_02_01_58_48_577.jpg,0,1,0,17.46679
C:\Users\Lenovo\Desktop\trainingdata\IMG\center_2019_07_02_01_58_48_695.jpg,C:\Users\Lenovo\Desktop\trainingdata\IMG\left_2019_07_02_01_58_48_695.jpg,C:\Users\Lenovo\Desktop\trainingdata\IMG\right_2019_07_02_01_58_48_695.jpg,0,1,0,18.68904
C:\Users\Lenovo\Desktop\trainingdata\IMG\center_2019_07_02_01_58_48_819.jpg,C:\Users\Lenovo\Desktop\trainingdata\IMG\left_2019_07_02_01_58_48_819.jpg,C:\Users\Lenovo\Desktop\trainingdata\IMG\right_2019_07_02_01_58_48_819.jpg,0,1,0,19.89549
